,model,alpha,length,diff_coef,loc_error,UCL,eduN,HNU,FCI,Erasmus MC,BIT,WUST ML B,UPV-MAT,TSA,DecBayComp,TA-MSD
4852,3.0,2.0,780,-0.0067856565723723224,5.5,1.925,1.90886,1.9651979,1.7890486,1.8425387144088743,1.9869,1.9035597,1.892,1.5,1.8082306,1.99816
4853,4.0,0.7000000000000001,402,-0.07842540710032417,6.0,0.55,0.62413,0.6161365,0.63994515,0.367240160703659,0.5861,0.661721,0.269,0.53744,0.7287524000000001,0.90123
4854,3.0,1.9000000000000001,334,-0.6994797517526183,1.0,1.875,1.7957,1.6286093,1.6568708,1.7107512950897217,1.8138,1.6557598,1.566,1.91875,1.8386593,1.63108
4855,4.0,1.6500000000000001,371,-1.122110117438425,2.0,1.325,1.38444,1.4942333,1.3987184,1.5551632642745972,1.6773,1.1194488,1.73,1.33223,0.79764485,0.8675
4856,4.0,1.9500000000000002,325,-0.06910438001934002,1.5,1.575,1.63755,1.7323872,1.8403205,1.7538394927978516,1.7454,0.96255064,1.565,0.94025,0.6632513000000001,0.63441
4857,3.0,1.85,389,-0.878002320997791,2.0,1.925,1.87527,1.6574128,1.6969863,1.8396553993225095,1.8629,1.712915,1.832,1.5696,1.5445025,1.70617
4858,2.0,1.6,735,0.031208344137660864,2.0,1.475,1.46324,1.4733278,1.5204864,1.6466208696365356,1.6298,1.4155453,1.619,1.45756,1.4655713,1.39472
4859,3.0,1.2000000000000002,915,0.15416011225654483,10.0,1.425,1.31551,1.6350498,1.2598064,1.4837623834609983,1.6593,1.4996083,0.508,1.57115,1.304282,1.69271
4860,4.0,1.3,595,1.553909138129015,6.0,1.225,1.24893,1.1552935,1.2872667,1.3837018013000488,1.2395,1.149044,1.127,1.22931,1.692414,0.93802
4861,4.0,1.3,114,1.1635873498725868,1.5,1.475,1.12767,1.1322378,1.3383031,1.218671798706055,1.2551,0.8398142,1.324,1.34818,0.8015416,1.09114
4862,1.0,0.8500000000000001,947,-0.08489315832730979,1.5,0.95,0.95166,0.9519155,0.85811186,0.8833040595054626,0.74218,1.214223,0.929,0.65239,0.88815075,0.81231
4863,1.0,0.4,176,0.8282056392834742,2.0,0.65,0.68743,0.71107996,0.5686747,0.6952260136604309,0.70623,0.4832071,0.657,0.46658,0.4704024999999999,0.38489
4864,4.0,1.6,869,-0.3189361155635451,10.0,1.675,1.62479,1.6683388,1.542782,1.7040165662765503,1.4192,1.1556324,0.294,1.27905,0.8378445,1.00297
4865,4.0,1.1500000000000001,851,0.8522986972277157,2.0,1.075,1.09071,1.106802,1.0135707,0.8343831300735474,0.98984,1.1417099,1.052,1.00438,1.2815344,0.95482
4866,2.0,1.4000000000000001,216,-0.5305493083104733,6.0,1.675,1.55308,1.5832502,1.519439,1.4843480587005615,1.542,1.6115261,1.542,1.23862,1.4414423,1.54518
4867,2.0,1.2500000000000002,720,-0.5708103860439585,10.0,1.325,1.34456,1.3945217,1.3255352,1.4479917287826538,1.395,1.3703455,1.381,1.32358,1.5311,1.25584
4868,4.0,1.6,916,-0.9504043958181623,6.0,1.675,1.75441,1.687957,1.675156,1.7580219507217407,1.7804,1.1827916,0.214,1.32536,0.7800216999999999,1.05483
4869,2.0,1.9000000000000001,695,0.07636259854261286,6.0,1.875,1.94437,1.9226271,1.8655603,1.8377716541290283,1.8515,1.8046441,1.901,1.67368,1.8535807,1.70204
4870,0.0,0.25,655,0.9956181485227039,5.5,0.55,0.57193,0.6126677,0.5415214,0.4174067676067352,0.84886,0.5306528,0.604,0.37656,0.59297615,0.77118
4871,3.0,1.1500000000000001,573,1.8563769954222866,10.0,1.275,1.41167,1.6689898,1.510749,1.474817156791687,1.5946,1.4069965,0.323,1.15113,1.4600164,1.55418
4872,2.0,0.25,427,0.5083852098308986,1.0,0.15,0.1989,0.19605216,0.28719136,0.2167605608701706,0.29438,0.311805,0.274,0.87436,0.27002347,0.17761
4873,4.0,1.5000000000000002,389,-1.418145113932144,6.0,1.475,1.66279,1.6167747,1.5531727,1.7292470932006836,1.514,1.1361793,0.293,1.35274,0.29553866,0.72704
4874,4.0,1.4500000000000002,71,0.6462248348867375,5.5,1.075,0.90319,1.0981747,1.4318022,0.886045515537262,1.3708,1.5568498,0.791,0.92549,0.5813471,0.27574
4875,3.0,1.55,69,-0.760280340653868,6.0,1.525,1.64068,1.471952,1.1602485,1.5632513761520386,1.5953,1.2796978,0.356,1.02418,0.4622709,1.13211
4876,2.0,1.4500000000000002,218,1.159744447975939,1.0,1.175,1.22539,1.2620375,1.3116517,1.2178258895874023,1.322,1.282863,1.278,1.79292,1.1840508,1.12744
4877,4.0,1.5000000000000002,287,0.35157055402782456,6.0,1.525,1.61722,1.6126057,1.6058933,1.6383023262023926,1.5647,1.1430753,0.48,1.30643,1.6511815,0.91575
4878,4.0,0.45,220,-0.4728299546385771,1.0,0.5,0.56161,0.60484606,0.736307,0.6246176362037659,0.51234,0.7873459,0.095,0.51388,0.7018928000000001,0.72686
4879,1.0,0.55,789,-1.473942149912441,10.0,0.6,0.46274,0.44122508,0.33219296,0.431831419467926,0.35191,0.44076228,0.535,0.39721,0.27450886,0.82025
4880,4.0,0.55,766,-0.6801209920242203,1.5,0.7,0.63799,0.6450233,0.4578959,0.3125227689743042,0.5773,0.9390478,0.67,0.53649,0.8143079000000001,0.68541
4881,2.0,1.9500000000000002,756,0.3175962911003821,2.0,1.725,1.82409,1.8792838,1.894534,1.8488129377365112,1.8502,1.815078,1.874,1.74503,1.9455028000000003,1.84841
4882,4.0,1.55,736,-1.1902282762064054,6.0,1.525,1.4705,1.4817545,1.6152775,1.7078078985214231,1.5243,1.1527799,0.848,1.20589,1.7466256999999998,0.95911
4883,1.0,0.2,562,0.07073640151060738,6.0,0.1,0.13525,0.1829516,0.1602087,0.2099505513906479,0.16719,0.18407714,0.22,0.60486,0.5504076,-0.00089
4884,2.0,1.7000000000000002,742,1.0750579537846165,6.0,1.525,1.65994,1.6214948,1.627859,1.5472033023834229,1.6433,1.5743616,0.339,1.16308,1.1076273,1.29114
4885,3.0,1.4500000000000002,683,-0.5379483939519522,6.0,1.275,1.25801,1.463192,1.4297119,1.3389148712158203,1.356,1.4412702,1.503,1.53952,0.8799216000000001,1.32849
4886,3.0,1.1500000000000001,571,-0.9728676579009096,10.0,1.075,1.17469,1.513071,1.3837657,1.2748582363128662,1.5415,1.3823699,0.429,1.55859,1.0893583,1.65317
4887,0.0,0.9000000000000001,336,1.1690603931406935,1.5,0.95,0.84677,0.8037178,0.80042815,0.6986469030380249,0.86782,0.9919757,0.99,0.95535,0.86021817,0.85429
4888,0.0,0.8500000000000001,958,-0.551866822320419,1.5,0.35,0.54922,0.37643918,0.340919,0.2910519242286682,0.52464,0.5072259,0.425,0.43001,0.6449282,0.84905
4889,0.0,1.0,230,0.14708828564651494,1.0,0.95,0.73724,0.7285349,0.7593607,0.678859293460846,0.78005,0.6960392,0.323,0.62543,0.74447745,0.81099
4890,2.0,1.5000000000000002,153,-0.4003517903360169,6.0,1.525,1.54631,1.6016637,1.6244107,1.6890209913253784,1.5618,1.7401016,1.151,1.37905,1.5715278,1.57135
4891,3.0,1.2500000000000002,296,-0.46569926346578305,1.5,1.225,1.36796,1.1983988,1.5072869,1.362216591835022,1.6489,1.61654,1.308,1.31853,1.6616962,1.59905
4892,2.0,0.6000000000000001,37,-0.45120260320696104,5.5,1.175,0.92628,0.7863548,0.9590838,0.6649280190467834,0.9828,1.2438983,0.469,1.31752,1.2637645,0.4738
4893,2.0,1.1,848,-0.4662700649589428,6.0,1.125,1.14208,1.0879837,1.1521294,1.193822145462036,1.3045,1.157659,0.923,0.90085,1.3265316,1.06546
4894,2.0,0.05,858,-0.20116175303869457,10.0,0.1,0.1452,0.0959208,0.17844015,0.2098638415336609,0.10843,0.16845936,0.09,1.0137,0.40426236,0.06655
4895,1.0,0.8,219,0.36807112270014136,2.0,0.5,0.62023,0.6337071,0.78688115,0.7117589116096497,0.58206,0.5537355,0.389,0.83142,0.7732704,0.57181
4896,0.0,0.7000000000000001,98,-0.477690782715609,5.5,0.8,0.88982,1.1921428,0.9501929,0.8460168242454529,1.0715,0.79210716,0.843,0.66604,0.8437164,0.63385
4897,1.0,0.7500000000000001,663,0.5326623579876433,1.0,0.95,0.87609,0.88085467,0.8251395,0.8081566095352173,0.71615,0.8162196,0.895,0.93939,0.9214058,0.91472
4898,0.0,0.8500000000000001,592,0.7111484104294673,1.5,0.95,0.87734,0.8382548,0.8135767,0.7812857031822205,0.33428,1.1665834,0.367,0.81608,0.82486546,0.81207
4899,2.0,1.1500000000000001,453,-0.3107191544793153,1.0,1.075,0.98971,0.96275765,1.0578904,0.7257128357887268,1.1299,1.0874022,1.047,1.32683,0.952011,0.91599
4900,4.0,1.9000000000000001,364,-1.5964080939042704,1.5,0.6,1.22927,1.2877508,1.7389233,1.4792276620864868,1.859,1.4528632,1.905,1.31427,0.41334948,0.70842
4901,1.0,1.0,926,1.9602763079011305,6.0,0.95,0.95166,0.96558636,0.93497026,0.750968337059021,0.89037,0.71162605,0.946,0.924,0.88681924,1.05068
4902,2.0,1.7500000000000002,658,-1.196740181057815,1.5,1.825,1.81669,1.8070276,1.7928956,1.8087291717529297,1.8311,1.6219865,1.803,1.36562,1.6721491999999998,1.59361
4903,4.0,1.85,881,0.6463920798047487,10.0,1.725,1.81396,1.7858849,1.911723,1.84920871257782,1.8137,1.1535838,1.678,1.2392,1.4302188999999998,0.89877
4904,4.0,0.8,749,1.3155101702420977,1.5,0.9,0.77896,0.7624639,0.7847165,0.7109836935997009,0.91871,1.1281717,0.605,0.83926,0.8200985000000001,0.84755
4905,2.0,1.7000000000000002,80,-0.26168856335507457,1.5,1.775,1.45299,1.713109,1.7589549,1.7758880853652954,1.7224,1.6733713,1.744,1.31648,1.6920977,1.5824
4906,1.0,0.3,496,-1.5327262349196462,5.5,0.1,0.17356,0.18942751,0.12751427,0.2237830758094787,0.16177,0.2010113,0.113,0.742,0.08566314,0.00207
4907,0.0,0.7000000000000001,359,-0.04807894587384132,6.0,0.7,0.77115,0.8310145,0.7572306,0.7214643359184265,0.59504,0.53057706,0.267,0.87047,0.36749223,0.97019
4908,2.0,0.9000000000000001,919,-1.3577337121660762,1.5,1.125,0.91875,0.9156808,0.7319213,0.8694657683372498,1.3379,1.1154275,0.805,0.82604,0.6427392,0.79895
4909,1.0,0.1,184,-1.327968494343692,5.5,0.1,0.27619,0.28184143,0.33219296,0.2847841382026672,0.1931,0.27936268,0.264,1.22964,0.39390612,1.01436
4910,4.0,1.4500000000000002,837,0.04037526557319237,5.5,1.525,1.5135,1.457337,1.6322619,1.6112806797027588,1.4305,1.1035962,1.557,1.51002,0.7090153,0.80753
4911,2.0,1.2000000000000002,471,0.9213110491514718,10.0,1.125,1.20941,1.2492992,0.97746265,1.0664221048355105,1.3516,1.2048221,0.447,0.82388,1.249053,1.08231
4912,3.0,1.7000000000000002,939,-1.1354055266358187,6.0,1.875,1.83949,1.7019836,1.6641948,1.8328652381896973,1.7563,1.7794857,1.793,1.76237,1.5370646,1.82706
4913,4.0,1.1,913,-0.20487773966949446,5.5,1.275,1.10667,1.0814387,1.2580994,1.232255935668945,1.2115,1.102979,1.222,1.28704,1.8150024,0.89896
4914,4.0,1.1500000000000001,272,-0.5659056410085602,10.0,1.05,0.90644,0.93319017,1.2078779,0.988913893699646,1.0434,1.207176,0.613,1.10696,0.84799874,1.13246
4915,0.0,0.45,680,-3.0901607874015267,1.5,0.35,0.76876,0.7267585,0.5824852,0.5434176325798035,0.52749,0.5084605,0.788,0.26898,0.6612749,0.81257
4916,1.0,0.55,664,-0.16968372661844827,5.5,0.7,0.78884,0.7508443,0.8103323,0.878133237361908,0.69932,0.5872614,0.788,0.84527,0.67789704,0.75822
4917,0.0,0.35000000000000003,498,0.26635526207250243,5.5,0.2,0.23695,0.37790784,0.3651265,0.2987057864665985,0.36092,0.40283334,0.488,0.30579,0.9233488,0.50198
4918,3.0,1.8,671,-2.5300147748879502,2.0,1.875,1.78205,1.8281939,1.6830281,1.829501271247864,1.8461,1.7514642,1.554,1.40702,1.6782508000000005,1.53527
4919,4.0,0.6000000000000001,25,0.3175691469568671,1.5,1.05,0.97023,0.929276,0.8879863,0.7611671090126038,0.82525,0.7490337,0.81,1.25,0.95904666,0.72583
4920,2.0,1.5000000000000002,428,0.14437764267415443,5.5,1.525,1.49812,1.550172,1.3821664,1.4604871273040771,1.4244,1.512572,1.387,1.33776,1.3493421,1.48382
4921,0.0,0.3,413,0.015653071993525693,6.0,0.5,0.51984,0.52153665,0.4694989,0.5742565989494324,0.47531,0.46713197,0.624,0.51931,0.5960204000000001,0.41841
4922,1.0,0.8500000000000001,896,-1.5387160989037416,6.0,0.8,0.85582,0.87791,0.82483995,0.8299766182899475,0.8902,0.80355823,0.523,1.09451,0.3144259,0.87079
4923,4.0,0.45,425,-0.005039753302094979,1.0,0.3,0.33405,0.28208342,0.3161331,0.2915323078632355,0.40757,0.9145822,0.195,0.35076,0.6206275,0.54711
4924,1.0,0.2,199,-1.8118493764773025,5.5,0.2,0.31144,0.3007794,0.33219296,0.280309647321701,0.25174,0.36716276,0.443,0.74016,0.58407694,0.8173
4925,1.0,0.2,406,-0.7856143396203017,10.0,0.1,0.18994,0.1694251,0.13728353,0.2559462487697601,0.15587,0.20228773,0.252,0.63237,0.6839741,-0.00554
4926,3.0,1.85,295,1.1180188063724192,1.5,1.875,1.73092,1.7749116,1.7688633,1.761120080947876,1.889,1.7017248,1.776,1.63466,0.8971991,1.58584
4927,1.0,0.15000000000000002,133,-0.2482128776977375,5.5,0.3,0.56541,0.39176062,0.33219296,0.4409203827381134,0.81295,0.3414355,0.49,0.42404,0.32178655,0.55911
4928,4.0,1.4500000000000002,11,-0.20044580752777452,1.5,1.1,0.73946,0.8791573,1.0316865,0.822900652885437,0.73516,1.3296409,0.672,0.8067,1.001496,0.11489
4929,4.0,2.0,468,0.02594254329369392,2.0,1.925,1.9306,1.9027919,1.8626955,1.8448225259780884,1.9252,1.1061498,1.883,1.74964,0.77098364,0.80194
4930,2.0,0.9500000000000001,147,-0.8029475774379088,6.0,1.075,1.041,0.9783036,1.1845622,0.9513731598854064,0.61502,1.1494812,0.514,1.082,0.7584298,0.85038
4931,0.0,0.7000000000000001,428,0.6796779980091622,2.0,0.75,0.81012,0.80465055,0.6012694,0.7135498523712158,0.97096,0.5509666,0.912,0.49036,0.69005716,0.86201
4932,0.0,0.6500000000000001,781,0.0764532266809046,1.5,0.6,0.63002,0.6293978,0.6191433,0.4619893133640289,0.65746,0.62374717,0.631,0.53322,0.4802478,0.87992
4933,2.0,0.6000000000000001,988,-0.16458413796478763,1.5,0.7,0.65158,0.6861794,0.45835176,0.3470502495765686,0.61033,0.54117143,0.653,0.66307,0.2952682,0.4345
4934,4.0,1.55,708,-0.5240464861682064,1.0,1.625,1.4074,1.3315393,1.5456618,1.638294339179993,0.90355,1.3481625,1.677,0.96841,0.29358995,0.76184
4935,2.0,0.1,176,-1.837702164826339,5.5,0.1,0.20312,0.17343485,0.19928849,0.2066299319267273,0.12585,0.23682868,0.131,0.55737,0.35933495,0.00953
4936,3.0,1.2000000000000002,170,0.17860398622153115,5.5,1.425,1.55773,1.5342656,1.5186263,1.5688620805740356,1.2688,1.5105922,1.505,1.14682,1.3001298,1.38094
4937,3.0,1.05,19,-0.5863505792345828,1.5,1.075,1.28454,1.122347,1.3477799,1.379433274269104,0.91965,1.1643968,0.428,0.875,1.2220391000000002,1.15831
4938,4.0,0.7000000000000001,776,0.7563121792417178,6.0,0.75,0.76036,0.7940738,0.7330835,0.6446713209152222,0.71543,1.1209084,0.421,0.83922,0.73838776,1.02515
4939,2.0,1.55,256,-0.8885495930798695,1.5,1.325,1.50958,1.4470623,1.4519855,1.3438520431518557,1.5441,1.3591588,1.495,1.24475,1.8006301,1.29012
4940,4.0,1.6,371,0.13738081452073714,5.5,1.475,1.66239,1.6309114,1.5293437,1.5645118951797483,0.42009,1.1212411,1.285,1.20821,1.1118923,0.85204
4941,4.0,0.7500000000000001,489,-1.1769772434391057,1.5,0.9,0.77965,0.79736096,0.7596724,0.6358637809753418,0.71592,1.1484985,0.549,0.62379,1.0711346000000002,0.82668
4942,2.0,1.55,565,-0.02666157694643207,2.0,1.475,1.43587,1.511778,1.5185815,1.5717580318450928,1.5367,1.6382657,0.452,1.51203,1.0435556,1.65302
4943,3.0,1.05,300,-0.15353857896562245,1.0,1.225,1.48615,1.4505312,1.2602905,1.2731256484985352,1.4631,1.3117056,1.145,1.45454,1.6719471,1.22968
4944,3.0,1.3,35,-0.8771024889959316,1.5,1.375,1.38415,1.493294,1.5161201,1.5841455459594729,1.5587,1.4301375,1.689,0.68483,1.5398103,1.25904
4945,2.0,1.9000000000000001,693,0.4071111643345699,5.5,1.875,1.91707,1.8998454,1.9102792,1.8442344665527344,1.872,1.7585335,1.869,1.68001,1.3936349,1.81477
4946,2.0,1.7500000000000002,856,0.5930948683675782,5.5,1.675,1.75081,1.7131252,1.5427707,1.7741177082061768,1.5772,1.6584429,1.856,1.77106,0.9275794,1.78314
4947,3.0,1.35,621,-1.1719834173015353,2.0,1.425,1.39433,1.4972287,1.2773415,1.425579309463501,1.4845,1.3024943,1.316,1.14189,1.2219568,1.29206
4948,3.0,1.55,384,-0.3782915189973096,2.0,1.575,1.51007,1.5285984,1.3977638,1.3843259811401367,1.5602,1.4323854,1.261,1.33006,1.7219529999999998,1.37556
4949,3.0,1.6500000000000001,475,0.18374065754294885,5.5,1.625,1.53605,1.6020001,1.4890691,1.606439471244812,1.4601,1.570272,1.68,1.40818,1.3118855,1.52782
4950,0.0,0.55,719,0.32296329327652407,1.0,0.4,0.49021,0.46738297,0.5425695,0.29285928606987,0.64984,0.4897356,0.489,1.28937,0.61095077,0.92297
4951,1.0,1.0,435,0.2704905464381953,6.0,0.95,0.88514,0.9266252,0.843076,0.8617291450500488,0.72446,0.63323283,0.919,0.85013,0.67599994,0.76227
4952,0.0,0.6000000000000001,65,0.08309864885383614,1.5,0.55,0.62924,0.686863,0.9217589,0.5585566759109497,0.67645,0.966964,0.566,0.64157,0.28726977,0.25678
4953,4.0,1.9500000000000002,877,-0.19946263097325997,1.0,1.875,1.87241,1.8403283,1.8850712,1.861328721046448,1.7816,1.1856573,1.83,1.43714,0.49042296,0.91061
4954,4.0,1.55,517,1.183340281608383,10.0,1.525,1.56354,1.503622,1.5312043,1.6504943370819092,1.4337,1.1089845,1.489,1.01772,1.5220870000000002,0.86374
4955,1.0,0.05,842,0.9869704746753029,10.0,0.15,0.20758,0.21666272,0.33219296,0.2178615033626556,0.15862,0.32955527,0.253,1.31541,0.40762568,1.02838
4956,3.0,1.4500000000000002,520,0.08575749330609181,5.5,1.575,1.45752,1.684442,1.5302113,1.5773499011993408,1.3667,1.5653228,1.545,1.37927,1.4180032,1.49461
4957,4.0,1.9000000000000001,888,0.16595270234989476,1.5,1.775,1.89135,1.852547,1.7783791,1.8863983154296875,1.7477,1.1279837,1.905,0.802,0.48125702,0.68811
4958,1.0,0.8500000000000001,831,0.9534391213374753,1.5,0.7,0.77953,0.732617,0.75808215,0.7201171517372131,0.66332,0.6581192,0.888,0.46524,0.6289758000000001,0.94615
4959,4.0,2.0,626,-1.0085505499537892,1.5,1.725,1.84048,1.795107,1.7108562,1.8417561054229736,1.7003,1.2046834,1.883,1.30429,0.75566405,0.86907
4960,3.0,1.2000000000000002,586,-0.2219438814963678,1.5,1.325,1.27601,1.3069808,1.3907608,1.3491528034210205,1.7254,1.2869456,1.188,1.32031,1.3743627,1.22041
4961,2.0,0.9500000000000001,738,-0.6171798366432438,1.5,0.9,0.93047,0.9286185,1.1043875,0.679567277431488,0.96492,1.107804,0.716,1.04192,0.5733995,0.78479
4962,0.0,0.6500000000000001,181,0.8358496567323078,2.0,0.35,0.31112,0.5993813,0.34650993,0.3900442123413086,0.30639,0.55279565,0.262,0.64374,0.39246416,0.70158
4963,4.0,1.9000000000000001,167,-1.669769445207969,1.5,1.925,1.0617,1.1992657,1.5143286,1.651572585105896,1.8222,1.0617696,0.424,0.75446,0.72323847,0.62479
4964,4.0,1.3,653,-0.9423768665793536,1.5,1.125,1.31368,1.2421167,1.282,1.2977573871612549,0.3094,1.1398755,1.223,1.11055,1.0438412,0.98498
4965,0.0,0.2,226,0.3713031213868329,5.5,0.1,0.25405,0.23829412,0.51626015,0.2761853039264679,0.3863,0.5826545,0.161,0.64982,0.56485677,0.36871
4966,4.0,1.85,689,0.7730354585237377,5.5,1.875,1.78015,1.6900111,1.774475,1.828185558319092,1.7947,1.0388757,1.741,1.51647,0.53529733,0.97237
4967,4.0,1.6500000000000001,575,-0.5394402604567579,5.5,1.725,1.6801,1.6189275,1.6472056,1.6979457139968872,1.6188,1.1968035,1.309,1.39458,0.8088995,0.89771
4968,0.0,0.35000000000000003,113,-1.6462230791143992,2.0,0.75,0.93017,0.80203,0.64357495,0.7750763297080994,1.4083,0.5776495,1.38,1.15053,0.8992058,1.22304
4969,0.0,0.35000000000000003,661,1.6425637647249587,6.0,0.3,0.36254,0.43487528,0.33219296,0.2618384957313537,0.45799,0.40502954,0.43,0.53078,0.45672584,0.73003
4970,2.0,1.1,614,-0.14466994698438673,6.0,0.95,0.94376,0.89209753,0.9512181,0.8463330864906311,1.0706,1.1457325,0.951,1.16715,1.0188475,1.05512
4971,2.0,0.2,122,0.4154492617911306,10.0,0.2,0.36264,0.35901222,0.53838927,0.2717635929584503,0.33287,0.6273068,0.254,0.73127,0.1858362,0.22237
4972,2.0,0.45,391,1.2166500617219433,10.0,0.5,0.4479,0.50575167,0.5060437,0.4563199281692505,0.5082,0.5370382,0.534,0.49064,0.7469229000000001,0.36034
4973,2.0,1.4000000000000001,566,-0.45296773721985567,1.5,1.325,1.36012,1.4284252,1.3537009,1.371729016304016,1.4939,1.3616781,1.394,1.44343,1.6346573,1.24124
4974,2.0,0.35000000000000003,590,-0.1527136989058704,5.5,0.3,0.34029,0.3210977,0.20670953,0.2097546607255935,0.38716,0.19125825,0.171,0.76561,0.42182747,0.11684
4975,2.0,1.5000000000000002,21,1.1138680882497989,1.5,1.175,1.3803,1.2573723,1.3707645,1.4563004970550537,0.87175,1.0363952,1.396,0.47628,1.2964061000000002,1.15955
4976,4.0,1.35,515,-0.24433892300752763,1.0,1.225,1.2626,1.0265164,1.2652271,1.09138286113739,1.4849,1.197456,0.288,1.45447,0.6961779,0.77835
4977,1.0,0.05,579,-0.015827786623220576,1.0,0.1,0.14813,0.166464,0.15879372,0.2033826410770416,0.18535,0.21045572,0.089,0.66,0.12368481,0.01355
4978,2.0,1.3,311,1.837014753335694,1.5,1.175,1.21683,1.1489216,1.1013604,1.2342934608459473,1.1166,1.1021398,1.173,1.11105,1.246558,1.00427
4979,2.0,1.1500000000000001,637,1.4099932286581778,6.0,1.125,1.08,1.1872953,1.1734302,1.1088380813598633,1.2066,1.162288,1.203,1.05637,0.71443355,1.11763
4980,3.0,1.4500000000000002,547,0.2838248661468826,5.5,1.425,1.28736,1.4571205,1.4342337,1.2953121662139893,1.5531,1.386601,0.632,1.29393,1.4176949,1.54388
4981,2.0,1.9000000000000001,847,-0.18259778436569113,6.0,1.875,1.89463,1.8815665,1.9796048,1.833816766738892,1.894,1.8402364,1.973,1.49613,1.9343603,1.87264
4982,4.0,0.9500000000000001,643,-0.42696116218814434,1.5,1.075,0.80506,0.89928776,0.8784033,0.6895648241043091,0.9415,1.1410342,1.15,0.97213,0.95466346,0.99212
4983,4.0,1.55,316,-1.191240669084,1.5,1.675,1.17043,1.1957334,1.4189521,1.443864345550537,1.5464,0.545027,0.632,1.04557,0.6868244000000001,0.44386
4984,3.0,1.35,223,1.707019975123796,10.0,1.225,1.26119,1.4460354,1.2236534,1.2860268354415894,1.4071,1.2107917,1.366,1.1849,1.5246855,1.35502
4985,2.0,1.5000000000000002,93,2.2241086651089725,6.0,1.275,1.37334,1.2744442,1.1618918,1.3829467296600342,1.3453,1.3779842,1.167,0.87521,1.0508146,1.31491
4986,4.0,1.9500000000000002,721,-1.0077614027318669,5.5,1.925,1.91324,1.866646,1.969859,1.848624587059021,1.8701,1.1940937,0.915,1.40448,0.48483896,0.97728
4987,1.0,0.35000000000000003,768,-0.5837867606590693,2.0,0.25,0.29647,0.37017053,0.33219296,0.3076220154762268,0.29144,0.3412388,0.43,0.5,0.4602971999999999,0.2117
4988,0.0,0.15000000000000002,323,-2.325731171426644,1.5,1.05,0.90426,0.8747599,0.95615923,0.7038429379463196,1.0138,1.1535404,0.921,0.79539,1.5112098,0.80431
4989,4.0,0.05,668,-1.1838389254894865,5.5,0.1,0.10442,0.25202218,0.24816349,0.2439635992050171,0.65116,0.61923933,0.104,0.26027,0.42427757,0.8068
4990,2.0,1.05,653,-0.7996711683511369,1.5,1.075,1.06635,1.0041475,0.96330416,0.8172976970672607,1.0889,1.1191124,0.303,1.01153,0.86281425,1.0145
4991,4.0,1.1,777,-1.2005050766260905,5.5,1.0,0.78756,0.87649405,0.96527255,0.8268357515335083,1.04,1.1489536,0.691,1.28386,0.9024495,1.09791
4992,4.0,0.7500000000000001,296,0.8282413367057089,5.5,0.7,0.61471,0.79252154,0.6438905,0.6350732445716858,0.74006,1.0024514,0.841,0.82579,0.8100771,0.82175
4993,4.0,2.0,201,0.8169255316909828,1.5,1.925,1.3345,1.5202249,1.7473911,0.6328864097595215,1.9194,0.8640528,0.311,0.47807,0.5465638,0.28978
4994,0.0,0.1,257,0.47251594072327835,5.5,0.2,0.35401,0.31820208,0.33219296,0.3109370172023773,0.25706,0.35547423,0.367,0.5,0.38727048,0.12519
