,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
8613,3.0,2.0,1.1,1.15,1.0,72.68809,2.0,1.01053,2.0,1.01369,1.0,1.0,0.50266,2.0,1.1445
8614,3.0,0.0,1.9,0.95,74.0,65.1409,3.0,1.20139,0.0,0.8538600000000001,76.0,3.0,1.8128,1.0,0.9648200000000001
8615,0.0,3.0,0.1,1.7,31.0,91.30339000000001,4.0,0.8739100000000001,3.0,1.4298899999999999,31.0,3.0,1.4040000000000001,3.0,1.4040000000000001
8616,3.0,4.0,1.0,1.6,199.0,84.01854,2.0,1.1239299999999999,2.0,1.14152,195.0,2.0,1.1714,2.0,1.0544
8617,4.0,1.0,0.7,0.25,56.0,56.87666,4.0,0.8012199999999999,1.0,0.33047,56.0,4.0,0.6409100000000001,0.0,0.16658
8618,1.0,2.0,0.15,1.3,48.0,47.433009999999996,1.0,0.40853,2.0,1.0277399999999999,47.0,0.0,0.16467,2.0,1.3034
8619,1.0,1.0,0.6,0.7,199.0,6.734319999999999,0.0,0.70505,1.0,0.41284,11.0,4.0,0.6714,0.0,0.17623
8620,0.0,2.0,0.85,1.25,93.0,99.45461,1.0,0.36682,2.0,1.15188,92.0,0.0,0.35889,2.0,1.2447
8621,3.0,2.0,2.0,1.2,46.0,47.52673,1.0,1.53884,4.0,0.84193,46.0,2.0,2.0,1.0,0.97329
8622,4.0,1.0,0.4,0.15,140.0,140.19971,4.0,0.49883,1.0,0.45564,140.0,4.0,0.46829,1.0,0.30462
8623,1.0,0.0,0.4,0.3,190.0,187.67582,1.0,0.47523000000000004,1.0,0.78628,21.0,0.0,0.5403,0.0,0.46767
8624,0.0,2.0,0.5,1.55,97.0,73.01333000000001,0.0,0.5678300000000001,2.0,1.15781,97.0,0.0,0.24395999999999998,2.0,1.4075
8625,0.0,3.0,0.4,1.55,14.0,70.18881,2.0,1.17864,2.0,1.43303,14.0,3.0,1.6466,3.0,1.6466
8626,0.0,1.0,0.45,0.95,118.0,83.43382,0.0,0.61951,1.0,0.56325,118.0,0.0,0.51386,4.0,0.08582999999999999
8627,1.0,1.0,0.5,0.45,33.0,23.57836,1.0,0.55552,1.0,0.35896,33.0,0.0,0.57609,0.0,0.17140999999999998
8628,0.0,0.0,0.45,0.6,87.0,82.51781,4.0,0.90859,1.0,0.54705,111.0,0.0,0.31879,0.0,0.27387
8629,3.0,2.0,1.3,0.75,182.0,163.50671,3.0,1.49793,0.0,0.8397100000000001,182.0,3.0,1.1773,0.0,0.7205699999999999
8630,4.0,4.0,1.5,0.5,6.0,20.35183,1.0,0.90746,4.0,0.68488,6.0,1.0,0.8385299999999999,1.0,0.71858
8631,1.0,3.0,0.1,1.75,149.0,149.88239,1.0,0.27193,3.0,1.5181200000000001,149.0,0.0,0.18136,2.0,1.5812
8632,4.0,4.0,1.8,1.75,52.0,48.894529999999996,4.0,1.0202799999999999,4.0,1.19411,52.0,4.0,1.5271,4.0,1.2039
8633,1.0,0.0,0.75,0.15,79.0,80.86828,1.0,0.59468,1.0,0.45926999999999996,79.0,1.0,0.59427,0.0,0.29524
8634,3.0,2.0,1.55,1.1,195.0,113.41391999999999,2.0,1.49183,3.0,1.2281600000000001,195.0,3.0,1.3913,0.0,0.74721
8635,0.0,0.0,0.1,0.4,116.0,115.50155,0.0,0.9091100000000001,1.0,0.37273,115.0,1.0,0.95875,1.0,0.18388
8636,1.0,4.0,0.9,1.55,193.0,193.34492,1.0,0.76148,1.0,0.8644,193.0,0.0,0.21081,4.0,1.0787
8637,1.0,0.0,0.7,0.4,29.0,13.16748,1.0,0.48681,2.0,0.43071000000000004,8.0,0.0,0.80648,1.0,0.26884
8638,3.0,0.0,1.75,0.4,73.0,72.7897,2.0,1.17875,0.0,0.79088,72.0,2.0,1.5255,1.0,0.97872
8639,1.0,3.0,0.7,2.0,109.0,110.58018,1.0,0.75074,3.0,1.7890599999999999,109.0,3.0,1.9036,3.0,1.9036
8640,4.0,2.0,0.05,1.9,48.0,34.38823,2.0,0.8262799999999999,2.0,1.5791,47.0,0.0,0.7257899999999999,2.0,1.8436
8641,2.0,3.0,0.55,1.8,53.0,53.12076999999999,2.0,0.81688,3.0,1.86494,53.0,4.0,0.9730200000000001,2.0,2.0
8642,0.0,0.0,0.85,0.6,60.0,59.78317,1.0,0.49546,2.0,0.38786,60.0,4.0,0.28434,0.0,0.29813
8643,1.0,4.0,0.85,0.9,122.0,121.73998,1.0,0.66823,4.0,0.8676299999999999,122.0,3.0,0.6862699999999999,4.0,1.1471
8644,0.0,0.0,0.5,0.05,47.0,48.90426,0.0,0.44532,4.0,0.76678,47.0,3.0,0.30943000000000004,2.0,1.1146
8645,1.0,4.0,0.85,0.85,156.0,157.02354,1.0,0.7327600000000001,4.0,1.0346899999999999,140.0,1.0,0.62274,2.0,1.0518
8646,3.0,0.0,1.35,0.5,113.0,111.12255,3.0,1.2649700000000001,2.0,0.6406,112.0,2.0,1.6202,4.0,1.1486
8647,4.0,0.0,0.5,0.45,107.0,87.17631,0.0,0.8717600000000001,0.0,0.8730700000000001,107.0,4.0,0.7246600000000001,1.0,0.96878
8648,1.0,3.0,0.8,1.3,57.0,78.1108,1.0,0.74558,3.0,1.43472,54.0,1.0,0.76549,2.0,1.76
8649,4.0,3.0,0.6,1.55,45.0,55.81536,4.0,0.86526,2.0,1.5013,41.0,3.0,1.2396,3.0,1.2396
8650,4.0,4.0,0.75,1.3,173.0,171.23061,4.0,0.57404,4.0,1.09059,173.0,4.0,0.753,4.0,0.79243
8651,4.0,0.0,0.1,0.3,111.0,111.90069,0.0,0.39457,1.0,0.42458,111.0,4.0,0.17622000000000002,1.0,0.24120999999999998
8652,4.0,3.0,0.45,1.05,35.0,37.98614,4.0,0.8387100000000001,2.0,1.37849,35.0,0.0,0.71544,2.0,1.5036
8653,2.0,2.0,1.9,1.75,14.0,14.23373,2.0,0.9575799999999999,2.0,1.6139700000000001,14.0,2.0,1.7522,2.0,1.5559
8654,0.0,3.0,0.05,1.9,115.0,127.33856000000002,2.0,1.0619100000000001,1.0,1.3969200000000002,138.0,2.0,1.574,2.0,1.9995
8655,1.0,3.0,0.2,1.7,117.0,119.79879,1.0,0.36068,3.0,1.4420899999999999,117.0,0.0,0.48686999999999997,2.0,1.6553
8656,4.0,3.0,0.1,1.55,77.0,79.22759,4.0,0.59448,3.0,1.4282700000000002,76.0,3.0,1.6231,3.0,1.6231
8657,2.0,0.0,1.95,0.9,40.0,36.432829999999996,0.0,1.04443,0.0,0.56563,40.0,2.0,1.3090000000000002,0.0,0.34021
8658,0.0,0.0,1.0,0.2,158.0,114.6863,0.0,0.6965399999999999,0.0,0.62389,194.0,0.0,0.43808,4.0,0.58541
8659,2.0,2.0,1.65,1.5,187.0,66.75211999999999,2.0,1.36679,2.0,1.18716,187.0,2.0,1.6409,2.0,0.87087
8660,3.0,4.0,2.0,0.35,22.0,80.00301,3.0,1.25512,4.0,0.69312,23.0,2.0,1.8245,4.0,0.64956
8661,3.0,4.0,1.65,1.4,49.0,33.9796,3.0,1.32179,4.0,0.8458600000000001,21.0,2.0,1.7315,4.0,0.78432
8662,3.0,4.0,1.55,0.05,173.0,179.60343,2.0,1.25906,2.0,0.76541,172.0,3.0,1.1969,0.0,0.73858
8663,1.0,2.0,0.8,0.65,146.0,147.64082,1.0,0.54038,2.0,0.74654,146.0,1.0,0.48368,2.0,0.5455300000000001
8664,4.0,1.0,0.45,0.25,5.0,18.51991,0.0,0.6808,1.0,0.36388000000000004,5.0,4.0,0.74798,0.0,0.17015
8665,1.0,0.0,0.5,0.1,176.0,59.485369999999996,1.0,0.51062,1.0,0.5007699999999999,14.0,0.0,0.5565100000000001,1.0,0.23675
8666,0.0,1.0,0.1,0.8,40.0,37.74362,4.0,0.6409699999999999,1.0,0.79797,39.0,4.0,0.37945,0.0,0.52717
8667,0.0,4.0,0.3,0.5,186.0,75.4074,0.0,0.63352,4.0,0.9832200000000001,9.0,3.0,0.9939,3.0,0.9939
8668,1.0,4.0,0.8,1.9,29.0,28.25818,1.0,0.49577,4.0,1.44408,29.0,1.0,0.46141000000000004,4.0,1.4495
8669,2.0,1.0,0.75,0.65,78.0,115.71316999999999,4.0,0.72915,1.0,0.66985,91.0,2.0,0.79184,1.0,0.37608
8670,0.0,0.0,0.5,0.75,170.0,131.71006,4.0,0.61205,0.0,0.9861,22.0,4.0,0.59775,1.0,0.98119
8671,3.0,4.0,1.85,1.05,186.0,187.92626,3.0,1.6743700000000001,3.0,0.8796200000000001,186.0,3.0,1.4681,2.0,1.054
8672,4.0,2.0,0.85,1.2,154.0,149.04197,2.0,0.97135,4.0,0.89176,153.0,2.0,1.0077,1.0,0.69242
8673,2.0,1.0,1.2,0.5,87.0,85.73055,2.0,0.9922700000000001,1.0,0.36091999999999996,86.0,2.0,1.1239,0.0,0.18032
8674,3.0,0.0,1.95,0.45,163.0,164.89735,3.0,1.83283,1.0,0.59363,68.0,3.0,1.4169999999999998,2.0,1.9725
8675,2.0,3.0,1.05,1.6,173.0,174.58106999999998,4.0,0.94347,3.0,1.36332,173.0,2.0,0.9929,2.0,1.5901
8676,3.0,0.0,1.35,0.9,132.0,130.45416,3.0,1.3975,0.0,0.8354600000000001,132.0,3.0,1.0394,0.0,0.62038
8677,1.0,4.0,0.2,0.6,154.0,150.75079,1.0,0.30315,4.0,1.007,154.0,1.0,0.40260999999999997,4.0,0.9102399999999999
8678,4.0,2.0,0.3,1.55,86.0,45.621179999999995,4.0,0.7407699999999999,2.0,1.2906,86.0,4.0,0.40788,2.0,1.5456
8679,2.0,3.0,1.8,1.75,106.0,149.66284,2.0,1.6325399999999999,2.0,1.19069,185.0,2.0,1.7329,2.0,0.94201
8680,2.0,0.0,1.1,0.4,49.0,52.02655,2.0,0.77151,4.0,0.96685,49.0,2.0,0.8733700000000001,4.0,1.176
8681,1.0,3.0,0.1,1.0,161.0,161.7686,1.0,0.2337,2.0,1.20137,161.0,0.0,0.16475,2.0,1.6204
8682,4.0,3.0,0.35,1.65,121.0,125.23895,4.0,0.72911,3.0,1.45046,121.0,4.0,0.53725,2.0,1.9996
8683,3.0,2.0,1.8,0.85,78.0,73.71621,2.0,1.4182700000000001,4.0,0.77955,78.0,3.0,1.4852,2.0,0.7645
8684,2.0,4.0,0.15,1.75,132.0,130.57816,2.0,0.31282,4.0,0.85759,129.0,2.0,0.32064000000000004,4.0,0.71086
8685,2.0,4.0,1.5,1.15,172.0,169.66745,2.0,1.19035,2.0,1.1783299999999999,171.0,2.0,1.4569,2.0,1.3719
8686,0.0,4.0,1.0,1.45,91.0,90.70924000000001,0.0,0.76593,4.0,1.14012,91.0,0.0,0.46653999999999995,4.0,0.99039
8687,3.0,4.0,1.2,1.05,84.0,79.306,2.0,1.17931,4.0,0.7841,84.0,2.0,1.4564,1.0,0.9172100000000001
8688,3.0,3.0,1.25,1.9,75.0,85.63473,3.0,1.13284,3.0,1.6425599999999998,75.0,3.0,1.6652,3.0,1.6652
8689,1.0,1.0,0.65,0.75,132.0,135.0614,1.0,0.5281600000000001,1.0,0.65657,132.0,3.0,1.004,1.0,0.76678
8690,0.0,2.0,0.05,1.95,88.0,85.89403,2.0,0.75217,2.0,1.81988,88.0,2.0,0.68315,2.0,1.9427
8691,2.0,1.0,0.75,0.8,183.0,128.79154,2.0,0.7465,2.0,0.56358,183.0,2.0,0.76503,0.0,0.43237
8692,0.0,4.0,0.35,0.5,96.0,94.74724,0.0,0.61543,0.0,0.7217899999999999,96.0,0.0,0.4406,1.0,0.47688
8693,1.0,0.0,0.2,0.55,116.0,117.00413999999999,1.0,0.36632,2.0,0.44596,116.0,0.0,0.16867000000000001,4.0,1.2471
8694,3.0,1.0,1.35,1.0,83.0,81.54754,2.0,1.07065,1.0,0.49071000000000004,80.0,2.0,1.1059,0.0,0.45138999999999996
8695,4.0,3.0,2.0,1.7,184.0,184.60282,4.0,1.8069099999999998,4.0,0.9293,183.0,4.0,1.9563,0.0,0.81533
8696,4.0,2.0,0.8,0.2,179.0,181.35494,2.0,0.7932899999999999,1.0,0.6967800000000001,179.0,4.0,0.8881,1.0,0.72522
8697,2.0,3.0,1.9,1.75,128.0,146.19498000000002,2.0,1.71383,1.0,1.77348,128.0,2.0,1.9034,2.0,2.0
8698,1.0,3.0,0.85,1.7,180.0,180.99546999999998,1.0,0.6743899999999999,3.0,1.18974,179.0,1.0,0.6111300000000001,4.0,0.39326
8699,2.0,2.0,1.95,1.5,73.0,82.93186,2.0,1.4829,2.0,1.15107,73.0,2.0,1.7465,2.0,1.5758
8700,2.0,0.0,0.15,1.0,69.0,71.16105,2.0,0.34142,1.0,0.36815,69.0,2.0,0.24581999999999998,2.0,0.11794
8701,4.0,1.0,1.8,0.4,35.0,28.70992,4.0,0.98949,1.0,0.46137,42.0,4.0,1.2551,0.0,0.40053
8702,1.0,2.0,0.25,0.95,79.0,81.5304,1.0,0.40510999999999997,4.0,0.81806,79.0,0.0,0.42886,4.0,1.0708
8703,4.0,3.0,0.9,1.5,93.0,59.18766,2.0,1.0179200000000002,4.0,1.14675,198.0,2.0,1.1605,0.0,0.70134
8704,2.0,0.0,0.9,0.9,35.0,89.50925,0.0,0.90309,0.0,1.01347,36.0,3.0,1.0827,3.0,1.0827
8705,2.0,2.0,1.2,1.3,138.0,138.90623,4.0,0.8902200000000001,2.0,1.04495,138.0,4.0,1.0070000000000001,2.0,1.291
8706,3.0,0.0,1.95,0.7,124.0,123.05742,2.0,1.59755,0.0,0.71499,124.0,2.0,1.8314,1.0,0.7682399999999999
8707,0.0,0.0,0.9,0.95,161.0,159.63871,1.0,0.9859399999999999,0.0,0.49543000000000004,160.0,3.0,0.90686,0.0,0.29484
8708,3.0,3.0,1.75,1.85,162.0,155.26127,2.0,1.27431,3.0,1.3184799999999999,164.0,3.0,1.3323,1.0,0.88055
8709,1.0,4.0,0.5,1.45,165.0,156.14336,1.0,0.68,4.0,1.0356299999999998,14.0,3.0,0.44898999999999994,3.0,0.44898999999999994
8710,1.0,4.0,0.15,1.4,145.0,144.54272,1.0,0.32122,4.0,0.97698,145.0,0.0,0.2879,2.0,1.1172
8711,3.0,2.0,1.75,1.9,181.0,172.42136000000002,2.0,1.42614,4.0,1.18392,3.0,2.0,1.1915,2.0,1.5937
8712,3.0,4.0,1.4,1.75,100.0,98.81996,2.0,1.2491700000000001,4.0,1.02492,100.0,2.0,1.5703,4.0,1.1673
8713,2.0,4.0,1.65,0.35,1.0,108.10519,4.0,0.49891,4.0,0.7442300000000001,1.0,1.0,0.69586,4.0,0.3082
8714,1.0,2.0,1.0,1.1,50.0,47.557959999999994,1.0,0.6852199999999999,4.0,0.70803,50.0,1.0,0.80109,4.0,0.81253
8715,0.0,1.0,1.0,0.7,153.0,166.03396999999998,0.0,0.61861,0.0,0.59715,153.0,3.0,0.55377,1.0,0.74737
8716,4.0,3.0,0.45,1.85,101.0,102.37007,4.0,0.5424399999999999,2.0,1.60059,101.0,3.0,1.5348,3.0,1.5348
8717,2.0,2.0,0.8,0.7,142.0,145.24455,4.0,0.6974,2.0,0.61958,142.0,1.0,0.5977600000000001,4.0,1.3053
8718,4.0,2.0,1.5,0.7,192.0,191.32133000000002,4.0,1.14399,4.0,0.79701,192.0,4.0,1.2634,1.0,0.5970300000000001
8719,0.0,1.0,1.0,0.2,71.0,68.18695,4.0,0.73507,1.0,0.33906,71.0,0.0,0.54313,1.0,0.16119
8720,0.0,0.0,0.55,1.0,66.0,69.03278,0.0,0.56319,0.0,0.79915,66.0,0.0,0.47522,4.0,1.0301
8721,4.0,1.0,1.55,0.65,101.0,98.19703,4.0,1.02552,1.0,0.38449,101.0,4.0,1.831,1.0,0.16053
8722,1.0,1.0,0.25,0.6,139.0,99.95161999999999,1.0,0.5801,1.0,0.43578999999999996,139.0,1.0,0.40312,1.0,0.18016
8723,2.0,1.0,1.4,0.5,13.0,17.36263,4.0,1.0154,1.0,0.26908000000000004,12.0,2.0,1.0055,1.0,0.18968
8724,4.0,4.0,0.9,1.5,157.0,153.39265,4.0,0.76064,4.0,0.8484,157.0,4.0,0.84341,1.0,0.70401
8725,2.0,0.0,0.75,0.4,130.0,133.26656,4.0,0.7107899999999999,1.0,0.47123999999999994,130.0,4.0,0.81326,0.0,0.24702
8726,0.0,2.0,0.6,1.75,120.0,103.99719,0.0,0.75067,2.0,1.63694,120.0,0.0,0.25505,2.0,1.7537
8727,3.0,4.0,1.5,0.35,35.0,74.40831,4.0,0.8787799999999999,4.0,0.8424200000000001,35.0,2.0,1.0668,1.0,0.8683700000000001
8728,1.0,3.0,0.05,1.15,142.0,142.78695,1.0,0.43445,3.0,1.4426700000000001,142.0,0.0,0.15225,2.0,1.7058
8729,4.0,0.0,1.25,0.05,141.0,150.56686000000002,4.0,1.0387,0.0,0.8823,141.0,4.0,1.1965,1.0,0.91835
8730,3.0,3.0,1.9,1.15,40.0,41.949490000000004,3.0,1.31301,3.0,1.20455,71.0,3.0,1.7924,2.0,1.2292
8731,3.0,4.0,1.8,1.6,126.0,132.4918,3.0,1.4756,2.0,0.9420700000000001,126.0,3.0,1.3481,4.0,0.9373100000000001
8732,1.0,3.0,0.4,1.5,121.0,121.53505,1.0,0.39174000000000003,2.0,1.5833899999999999,121.0,3.0,1.7292,3.0,1.7292
8733,1.0,4.0,0.05,0.2,71.0,71.2988,1.0,0.27398,4.0,0.66943,71.0,0.0,0.18961,4.0,0.79885
8734,2.0,4.0,0.3,0.55,191.0,136.13973000000001,2.0,0.72764,2.0,0.71467,191.0,1.0,0.41739,1.0,0.83614
8735,1.0,0.0,0.6,0.8,12.0,14.41089,0.0,0.75388,4.0,0.69939,12.0,2.0,0.97875,4.0,0.88192
8736,3.0,2.0,1.75,1.95,80.0,106.74671000000001,2.0,1.18086,2.0,1.7183099999999998,63.0,2.0,1.6338,2.0,1.9273
8737,3.0,2.0,1.65,0.45,126.0,124.4105,2.0,1.16933,2.0,0.60845,126.0,2.0,1.6312,2.0,0.54037
8738,4.0,3.0,1.05,1.2,102.0,102.55741,4.0,0.8570200000000001,2.0,0.96824,102.0,4.0,0.8920899999999999,2.0,1.2307
8739,4.0,2.0,0.75,0.8,111.0,91.59294,4.0,0.8606299999999999,4.0,0.75869,111.0,1.0,0.7732,2.0,0.95088
8740,1.0,3.0,0.05,1.1,79.0,80.23993,1.0,0.34187,2.0,1.0234,79.0,1.0,0.17387,2.0,1.3568
8741,4.0,4.0,1.45,1.25,78.0,56.41245,4.0,1.2120600000000001,4.0,1.06584,78.0,4.0,1.4598,1.0,0.9713799999999999
8742,2.0,3.0,1.7,1.75,64.0,64.47763,2.0,1.22868,3.0,1.56257,64.0,2.0,1.653,2.0,1.5795
8743,2.0,4.0,1.05,0.8,45.0,48.808040000000005,4.0,0.95878,4.0,0.8992700000000001,45.0,1.0,0.9329999999999999,4.0,0.8656299999999999
8744,2.0,3.0,1.35,1.35,171.0,178.48123,4.0,0.8719600000000001,2.0,1.146,170.0,1.0,0.9717600000000001,2.0,1.1419
8745,2.0,1.0,1.85,0.7,127.0,126.93296000000001,2.0,1.83158,1.0,0.70098,125.0,2.0,1.7875,1.0,0.54189
8746,0.0,4.0,1.0,0.3,18.0,17.42952,2.0,0.90169,4.0,0.52351,18.0,4.0,1.0917,4.0,0.6482899999999999
8747,4.0,4.0,1.85,1.7,126.0,125.83894,4.0,1.4063,4.0,0.98016,125.0,4.0,1.8737,4.0,0.97421
8748,4.0,1.0,0.95,0.45,186.0,179.71416000000002,2.0,0.91348,4.0,0.6732899999999999,186.0,4.0,1.0317,1.0,0.48266000000000003
8749,0.0,2.0,1.0,1.45,79.0,80.92447,1.0,0.54585,2.0,1.2197,70.0,0.0,0.5210199999999999,2.0,1.4631
8750,1.0,2.0,0.15,1.5,165.0,162.87447,1.0,0.25733,2.0,1.29282,165.0,0.0,0.18012999999999998,2.0,1.4922
8751,1.0,3.0,0.05,1.6,139.0,139.76426999999998,1.0,0.26542,2.0,1.37085,139.0,0.0,0.14974,2.0,1.631
8752,1.0,1.0,0.65,0.45,149.0,147.68704,1.0,0.72068,1.0,0.46112,149.0,0.0,0.43106000000000005,1.0,0.22143000000000002
8753,0.0,0.0,0.6,0.85,26.0,88.76264,0.0,0.8134,0.0,0.72596,26.0,0.0,0.61766,0.0,0.45398
8754,0.0,3.0,0.05,1.7,196.0,74.8582,2.0,0.9738899999999999,0.0,0.79347,65.0,3.0,0.77257,3.0,0.77257
8755,4.0,0.0,1.75,0.1,59.0,47.394890000000004,2.0,0.7841600000000001,2.0,0.51342,59.0,4.0,1.5279,0.0,0.36157
8756,4.0,0.0,0.15,0.1,151.0,151.26214,4.0,0.23705,1.0,0.5413600000000001,151.0,4.0,0.20013,0.0,0.39474000000000004
8757,4.0,2.0,1.85,1.45,23.0,23.22074,4.0,0.8046800000000001,2.0,1.36871,23.0,4.0,0.77789,2.0,1.4114
8758,3.0,0.0,1.8,0.25,159.0,169.03243999999998,2.0,1.7054,2.0,1.10265,112.0,3.0,1.5897,2.0,1.8826
8759,0.0,3.0,0.85,1.7,94.0,92.18674,4.0,0.81035,2.0,1.30798,94.0,3.0,1.6123,3.0,1.6123
8760,4.0,4.0,1.55,1.05,89.0,62.605180000000004,4.0,1.20357,4.0,0.9807299999999999,88.0,4.0,1.6093,2.0,1.035
8761,1.0,0.0,0.15,0.55,167.0,169.06634,1.0,0.3586,4.0,0.71582,121.0,0.0,0.44343,4.0,0.055349
8762,0.0,2.0,0.95,0.9,12.0,13.538829999999999,1.0,0.71396,4.0,0.80895,12.0,0.0,0.6060300000000001,1.0,0.9249299999999999
8763,2.0,4.0,0.1,0.75,101.0,105.68772,1.0,0.31583,4.0,0.75995,101.0,0.0,0.16373,2.0,0.80086
8764,3.0,2.0,1.1,0.15,70.0,81.93779,3.0,1.2009100000000001,2.0,0.31378,70.0,2.0,1.4297,2.0,0.18652
8765,4.0,1.0,1.15,0.25,95.0,93.80664,4.0,1.0555,1.0,0.36201,95.0,4.0,1.1491,0.0,0.20576999999999998
8766,4.0,3.0,1.3,1.55,112.0,110.47613,4.0,1.00128,2.0,1.51702,111.0,3.0,1.4802,3.0,1.4802
8767,4.0,1.0,0.95,0.05,95.0,98.3064,4.0,0.88695,1.0,0.3591,18.0,2.0,0.89533,0.0,0.43481000000000003
8768,1.0,3.0,0.9,1.5,77.0,80.45501,1.0,0.69611,3.0,1.5163799999999998,77.0,3.0,1.3207,3.0,1.3207
8769,2.0,2.0,0.25,0.9,106.0,122.70018,2.0,0.467,4.0,0.7735,110.0,2.0,0.33709,2.0,0.8225
8770,4.0,4.0,0.6,1.1,3.0,60.77199,0.0,0.85675,4.0,0.9335600000000001,3.0,1.0,0.7217,4.0,1.3047
8771,4.0,1.0,1.35,0.35,142.0,143.85466,4.0,1.20564,1.0,0.43218999999999996,142.0,4.0,1.2809,0.0,0.23294
8772,0.0,1.0,1.0,0.15,30.0,20.73926,1.0,0.78465,1.0,0.43492,39.0,0.0,0.19612000000000002,0.0,0.18854
8773,1.0,4.0,0.8,0.15,136.0,141.57469,1.0,0.7758,2.0,0.85496,137.0,3.0,0.92705,4.0,1.0923
8774,4.0,0.0,1.5,0.45,61.0,66.95381,4.0,1.12842,2.0,0.62167,59.0,2.0,0.8862200000000001,4.0,0.95226
8775,3.0,1.0,1.45,0.25,137.0,141.51482,3.0,1.20824,1.0,0.41336999999999996,137.0,2.0,1.4862,0.0,0.1903
8776,3.0,4.0,1.3,0.2,133.0,140.44597,3.0,1.22209,2.0,0.5241899999999999,134.0,2.0,1.5538,4.0,1.2289
8777,4.0,4.0,1.25,1.55,126.0,124.3906,4.0,1.26936,2.0,1.1348799999999999,126.0,4.0,1.3906,2.0,1.0873
8778,2.0,3.0,1.2,1.05,60.0,60.32668,2.0,1.01344,2.0,1.29913,60.0,2.0,1.2477,2.0,1.4695
8779,0.0,1.0,0.65,0.85,133.0,105.68354,0.0,0.63102,1.0,0.64786,134.0,3.0,0.55367,1.0,0.64917
8780,2.0,4.0,1.4,1.35,124.0,125.68656000000001,2.0,1.10791,4.0,0.7532300000000001,124.0,2.0,1.4509999999999998,2.0,0.7450399999999999
8781,0.0,0.0,0.2,0.55,184.0,128.21468000000002,4.0,0.86177,0.0,0.76548,184.0,3.0,0.5907899999999999,1.0,0.74864
8782,3.0,3.0,1.0,1.8,129.0,107.57184,2.0,1.28909,3.0,1.76551,129.0,2.0,1.7685,2.0,1.9999
8783,3.0,0.0,1.65,0.4,140.0,138.41613,3.0,1.5312,1.0,0.44146,140.0,2.0,1.7287,1.0,0.21231
8784,1.0,4.0,0.75,1.25,146.0,148.43074,1.0,0.75832,4.0,1.06205,146.0,3.0,0.9527200000000001,2.0,0.97403
8785,0.0,1.0,0.35,0.1,160.0,160.08046000000002,0.0,0.43849,1.0,0.48199,160.0,0.0,0.7103,1.0,0.20373
8786,2.0,3.0,0.55,1.95,177.0,174.25472,2.0,0.5229199999999999,3.0,1.04254,177.0,2.0,0.5526300000000001,2.0,1.4308
8787,2.0,4.0,0.1,0.6,101.0,100.71898,2.0,0.31533,4.0,0.8533700000000001,101.0,0.0,0.35431999999999997,1.0,0.74115
8788,2.0,0.0,1.35,0.25,142.0,139.22484,2.0,1.45461,1.0,0.39898,141.0,2.0,1.3973,2.0,0.093416
8789,2.0,0.0,0.95,0.9,3.0,81.61365,0.0,0.61747,0.0,0.88886,7.0,3.0,0.49235,3.0,0.49235
8790,0.0,2.0,0.15,1.7,84.0,83.8429,0.0,0.5848800000000001,2.0,1.37873,84.0,0.0,0.51985,2.0,1.5538
8791,1.0,0.0,1.0,0.8,40.0,42.640370000000004,1.0,0.37824,1.0,0.30251999999999996,40.0,0.0,0.26688,1.0,0.16086
8792,1.0,3.0,0.45,1.45,94.0,95.85104,1.0,0.63063,2.0,1.66897,89.0,3.0,1.5529,3.0,1.5529
8793,3.0,1.0,1.3,0.9,186.0,186.05886999999998,2.0,1.38699,2.0,0.73249,186.0,2.0,1.5976,0.0,0.40039
8794,2.0,3.0,0.95,1.75,167.0,165.97228,2.0,0.85241,3.0,1.7678200000000002,167.0,1.0,0.90581,2.0,1.9999
8795,2.0,3.0,1.35,1.85,137.0,135.32391,2.0,1.38283,1.0,1.78875,137.0,2.0,1.3972,2.0,1.9999
8796,4.0,4.0,0.7,1.25,150.0,103.64373,4.0,0.73926,4.0,0.91681,150.0,0.0,0.5481699999999999,2.0,1.3511
8797,0.0,3.0,0.85,1.05,197.0,127.42468000000001,0.0,0.77318,0.0,0.82519,3.0,2.0,0.9012899999999999,1.0,0.98493
8798,1.0,4.0,0.3,1.45,30.0,24.74105,4.0,0.8842899999999999,4.0,1.02552,27.0,1.0,0.35005,4.0,1.1827
8799,0.0,2.0,0.6,0.05,173.0,122.95208000000001,0.0,0.64637,0.0,0.7384,173.0,3.0,0.6580699999999999,2.0,0.27045
8800,3.0,1.0,1.6,0.65,71.0,70.05584,3.0,1.3082799999999999,1.0,0.35255,71.0,2.0,1.5481,0.0,0.15773
8801,1.0,3.0,0.75,2.0,52.0,95.03443,1.0,0.6784399999999999,3.0,1.7907799999999998,52.0,0.0,0.21646999999999997,2.0,1.9871
8802,2.0,2.0,0.25,1.9,62.0,64.33931,2.0,0.7326699999999999,2.0,1.7465700000000002,62.0,2.0,0.38850999999999997,2.0,1.8128
8803,3.0,1.0,1.5,0.85,58.0,56.43034,3.0,1.42135,1.0,0.76126,58.0,2.0,1.6891,1.0,0.8913399999999999
8804,3.0,0.0,1.25,0.15,191.0,136.55417,2.0,1.46268,3.0,1.18248,191.0,3.0,1.5130000000000001,0.0,0.5768800000000001
