,model,alpha,length,diff_coef,loc_error,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s
2423,4.0,2.0,301,-0.3221016307596856,1.33,4,0.1443,0.0,0.3505,0.0,0.5052,2,0.03702,0.0012,0.68413,2e-05,0.27763,4,0.03,0.0,0.15,0.0,0.82,2,0.0025650223251432,0.0082787815481424,0.984728217124939,0.0007088368874974,0.003719202009961,0,1,0,0,0,0,4,0.0004749829198908742,1.9394864426868743e-05,0.023008834677747187,7.73570169294459e-05,0.9764194305210055,1,0.046875,0.95313,0.0,0.0,0.0
2424,1.0,0.6500000000000001,593,0.15918433001649646,4.33,1,0.322,0.678,0.0,0.0,0.0,1,0.12601,0.85068,0.0032,0.01984,0.00027,1,0.38,0.62,0.0,0.0,0.0,1,0.4176314175128937,0.5802518129348755,0.00112311670091,7.041444041533396e-05,0.0009232459124177,1,0,1,0,0,0,1,0.008112105832406381,0.9806018374621166,0.0034927495676073807,0.000109474107676594,0.007683833030193125,1,0.041667,0.95833,0.0,0.0,0.0
2425,2.0,0.9000000000000001,937,-2.0970342722730173,7.0,2,0.0001,0.0,0.9057,0.0,0.0942,2,0.21724,0.00012,0.65387,3e-05,0.12875,2,0.11,0.0,0.81,0.0,0.08,2,0.0064814607612788,0.0020924427080899,0.9705485105514526,0.0004440416523721,0.0204334873706102,4,0,0,0,0,1,4,0.4515301731103992,0.00023166829914153,0.008737804175792879,5.477808423676913e-05,0.5394455763304298,2,0.0,0.0,0.51042,0.0,0.48958
2426,1.0,0.8,651,0.5916844696566935,4.0,1,0.0032,0.9968,0.0,0.0,0.0,1,0.01106,0.98893,0.0,0.0,0.0,1,0.02,0.98,0.0,0.0,0.0,1,0.0167638715356588,0.9815442562103271,0.0010379841551184,0.0002829259319696,0.0003709597513079,1,0,1,0,0,0,0,0.7244809875084977,0.2657279046292141,1.3639572263865214e-05,3.4492378510801485e-06,0.00977401905217339,3,0.0,0.0,0.0,1.0,0.0
2427,1.0,0.9500000000000001,934,1.4883895051611047,4.33,1,0.0003,0.9997,0.0,0.0,0.0,1,0.00087,0.99913,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0344721563160419,0.9640000462532043,0.0008017684449441,0.0003285130078438,0.0003975508443545,1,0,1,0,0,0,0,0.886695797088389,0.1066451977606232,4.056032518355424e-05,2.638849234240796e-05,0.0065920563334621535,1,0.0,1.0,0.0,0.0,0.0
2428,1.0,0.8500000000000001,787,-0.05027432881846433,4.67,1,0.0022,0.9978,0.0,0.0,0.0,1,0.00513,0.99486,0.0,0.0,0.0,1,0.11,0.89,0.0,0.0,0.0,1,0.0068117599003016,0.9902266263961792,0.002197791589424,0.0003684998664539,0.0003953494015149,1,0,1,0,0,0,1,0.13193067687372953,0.8666183483090836,2.9591347615247e-05,3.06485122001172e-05,0.0013907349573717388,3,0.0,0.0,0.0,1.0,0.0
2429,3.0,1.6,784,0.3607540351902933,1.67,3,0.0,0.0,0.0011,0.9989,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.01,0.99,0.0,3,7.717841072008014e-05,0.0001089689467335,0.0009015627438202,0.9988364577293396,7.588382868561894e-05,3,0,0,0,1,0,3,0.0005595982595411505,3.199211483762789e-05,0.33404615127667914,0.6444773848942841,0.020884873454657712,2,0.0,0.0,1.0,0.0,0.0
2430,3.0,1.2500000000000002,135,-0.43230126173727074,7.0,3,0.0,0.0,0.0017,0.9983,0.0,3,0.0,0.0,0.00084,0.99915,1e-05,3,0.0,0.0,0.0,1.0,0.0,3,7.856425509089604e-05,0.0001102017704397,0.0008868605364114,0.99884831905365,7.604447455378249e-05,3,0,0,0,1,0,3,2.816197822691776e-06,7.305003271127773e-07,0.00015876700108235863,0.9998244830995635,1.3203201203707084e-05,2,0.0,0.0,1.0,0.0,0.0
2431,4.0,1.6,532,1.4032251548555603,1.67,4,0.0002,0.0,0.0021,0.0,0.9977,4,0.00291,0.0,0.00248,0.0,0.9946,4,0.0,0.0,0.0,0.0,1.0,4,0.001178836566396,0.0002663874765858,0.0076465653255581,0.0003157994942739,0.9905924201011658,4,0,0,0,0,1,4,0.16243365392289053,0.0009039669826205172,0.25096598012913923,0.0010001525846307171,0.584696246380719,4,0.0,0.0,0.0,0.0,1.0
2432,0.0,0.6500000000000001,269,-0.9597510010245457,7.33,1,0.1071,0.8929,0.0,0.0,0.0,1,0.37205,0.61015,0.01661,0.00066,0.00053,0,0.5,0.5,0.0,0.0,0.0,1,0.2478635460138321,0.7504332661628723,0.0010915012098848,0.0001340351009275,0.0004777060821652,1,0,1,0,0,0,1,0.12154533222189552,0.8784252618743226,8.190041130066508e-06,7.554775665890205e-06,1.3661086985901777e-05,0,1.0,0.0,0.0,0.0,0.0
2433,3.0,1.8,464,1.3107326129436154,4.33,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.80664010765031e-05,0.0001197324963868,0.0008850578451529,0.9988248944282532,8.222049655159935e-05,3,0,0,0,1,0,2,1.7581168842542923e-05,4.100253990843492e-06,0.9829900513371012,0.016946639594344413,4.162764572074926e-05,3,0.0,0.0,0.0,1.0,0.0
2434,4.0,1.05,499,1.144470492308284,2.0,2,0.0,0.0,0.6312,0.0,0.3688,2,0.30034,6e-05,0.42869,0.00016,0.27075,2,0.0,0.0,0.65,0.0,0.35,4,0.003717009210959,9.615119051886722e-05,0.4175405502319336,0.0063439523801207,0.5723022818565369,4,0,0,0,0,1,4,0.00209628257498678,0.00013794569561248352,0.01948636356594607,0.0003046490049505601,0.977974759158504,1,0.33333,0.66667,0.0,0.0,0.0
2435,4.0,0.55,493,0.13114391431931707,4.0,4,0.0,0.0,0.0,0.0,1.0,4,0.04897,0.0,0.00075,0.0,0.95028,4,0.03,0.0,0.01,0.0,0.96,4,0.1284376233816146,0.0016320750582963,0.0427902899682521,0.0001040460119838,0.8270359039306641,4,0,0,0,0,1,4,0.01689965396250951,0.0006202857142339088,0.09593841355036624,0.0003983412831402612,0.8861433054897501,4,0.0,0.0,0.0,0.0,1.0
2436,4.0,0.4,695,0.3769358465636941,4.0,4,0.0022,0.0,0.0,0.0,0.9978,4,0.02854,0.0,3e-05,0.0,0.97143,4,0.0,0.0,0.0,0.0,1.0,4,0.0034411959350109,0.0001754563709255,0.004633329808712,0.000402422825573,0.99134761095047,0,1,0,0,0,0,4,0.45001887077096553,0.014871978582223977,0.00021127966567196393,0.00030890356446296706,0.5345889674166756,0,1.0,0.0,0.0,0.0,0.0
2437,3.0,1.9500000000000002,570,-0.7181900975266347,4.0,3,0.0,0.0,0.0001,0.9999,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.0850426456891e-05,0.0001122036774177,0.0008838056237436,0.9988458156585692,7.745609036646783e-05,3,0,0,0,1,0,3,2.0484122546745774e-06,2.157718641028753e-07,0.0003782139320642689,0.9996099745740531,9.547309763816365e-06,3,0.0,0.0,0.0,1.0,0.0
2438,1.0,0.7500000000000001,560,0.5878938076654039,4.67,1,0.0106,0.9894,0.0,0.0,0.0,1,0.06875,0.93124,0.0,1e-05,0.0,1,0.05,0.95,0.0,0.0,0.0,1,0.0082403784617781,0.9896525740623474,0.0014440242666751,0.00033998125582,0.000323015905451,1,0,1,0,0,0,0,0.8471813621061824,0.14850844170248528,6.17046357799561e-05,9.947081535407181e-05,0.0041490207401983885,3,0.0,0.0,0.0,1.0,0.0
2439,1.0,0.9000000000000001,331,0.14954307631409672,4.33,1,0.0002,0.9998,0.0,0.0,0.0,1,0.0285,0.9715,0.0,1e-05,0.0,1,0.12,0.88,0.0,0.0,0.0,1,0.0119116455316543,0.9862810373306274,0.0011461190879344,0.000327042886056,0.0003341832780279,1,0,1,0,0,0,0,0.859769543645871,0.135725623590519,0.00015898512201175608,3.645139139137449e-05,0.00430939625020703,3,0.0,0.0,0.0,1.0,0.0
2440,1.0,0.25,791,1.5392427891418297,7.33,1,0.0015,0.9985,0.0,0.0,0.0,1,0.00847,0.99147,0.0,6e-05,0.0,1,0.02,0.98,0.0,0.0,0.0,1,0.0075278356671333,0.9900818467140198,0.0016964604146778,0.0003329862083774,0.0003608197439461,1,0,1,0,0,0,1,0.04490655821107371,0.955064904524402,1.2648461619459498e-05,6.473598751818274e-06,9.415204152911983e-06,3,0.0,0.0,0.0,1.0,0.0
2441,0.0,0.05,787,0.03966186207975894,7.0,0,1.0,0.0,0.0,0.0,0.0,0,0.83912,0.00112,0.06744,2e-05,0.09229,4,0.3,0.0,0.29,0.0,0.41,0,0.9939064383506776,0.0023097768425941,0.001244444400072,7.669069600524381e-05,0.0024627081584185,0,1,0,0,0,0,0,0.985600535738788,0.01070401369482528,3.113600529717466e-05,2.4516676324618583e-05,0.003639797884764736,3,0.0,0.0,0.0,1.0,0.0
2442,4.0,1.4000000000000001,599,0.2803811930939586,1.0,4,0.0005,0.0,0.4258,0.0,0.5738,4,0.10565,5e-05,0.06066,1e-05,0.83363,4,0.01,0.0,0.38,0.0,0.61,4,0.0080199502408504,0.0007247034809552,0.1084959805011749,0.0002297319588251,0.882529616355896,4,0,0,0,0,1,2,0.03190511788454157,0.00028354854862231907,0.7938106518848462,0.09261910636065004,0.08138157532133986,4,0.0,0.0,0.0,0.0,1.0
2443,1.0,0.6000000000000001,590,1.3143229759786093,2.0,1,0.0133,0.9867,0.0,0.0,0.0,1,0.04124,0.95845,0.0,0.00031,0.0,1,0.16,0.84,0.0,0.0,0.0,1,0.0259188823401927,0.9725277423858644,0.000851072371006,0.0002881088876165,0.0004142209654673,1,0,1,0,0,0,1,0.3697978393203168,0.629799517304828,2.1752380829801015e-05,1.07950012392388e-05,0.0003700959927861967,1,0.0,1.0,0.0,0.0,0.0
2444,1.0,0.9500000000000001,214,-0.21286081842140545,4.67,1,0.0007,0.9993,0.0,0.0,0.0,1,0.04116,0.95875,1e-05,7e-05,1e-05,1,0.01,0.99,0.0,0.0,0.0,1,0.0077201016247272,0.9900034070014954,0.0015943512553349,0.0003394896630197,0.0003425602917559,1,0,1,0,0,0,1,0.32999774468961773,0.6692258282320214,0.0002493488362634149,5.745918744460639e-05,0.000469619054653012,3,0.0,0.0,0.0,1.0,0.0
2445,2.0,1.4500000000000002,57,0.22387515376708095,1.0,4,0.0084,0.0,0.4105,0.0,0.5811,4,0.23102,0.02573,0.22152,0.22147,0.30027,2,0.34,0.0,0.38,0.03,0.25,4,0.0143008399754762,0.0017677486175671,0.284012109041214,0.0675573721528053,0.632361888885498,4,0,0,0,0,1,0,0.5812065622825997,0.0005111701993053062,0.009810868028868769,0.2600622291080779,0.14840917038114804,1,0.0,1.0,0.0,0.0,0.0
2446,1.0,0.05,47,1.6747205057492314,4.33,1,0.017,0.983,0.0,0.0,0.0,1,0.01882,0.73676,0.22229,0.00524,0.01689,1,0.07,0.62,0.27,0.0,0.04,1,0.0052553545683622,0.9159681797027588,0.0778995901346206,0.0002367711276747,0.0006400860729627,1,0,1,0,0,0,1,0.005056183476592315,0.8214111368398046,0.16054425587532187,0.0004812255487379814,0.012507198259543169,0,0.50521,0.49479,0.0,0.0,0.0
2447,0.0,0.8500000000000001,284,-1.5678729265325435,4.0,4,0.4952,0.0,0.0,0.0,0.5048,0,0.77987,0.00022,2e-05,0.0,0.21989,0,1.0,0.0,0.0,0.0,0.0,0,0.9941524863243104,0.0023091402836143,0.0011815121397376,7.365077908616513e-05,0.0022832558024674,0,1,0,0,0,0,0,0.9359526961795469,0.05718427708268236,4.741471573564635e-05,3.2721274267913685e-05,0.006782890747766975,0,1.0,0.0,0.0,0.0,0.0
2448,4.0,0.6000000000000001,232,0.019163153153377566,4.67,4,0.0,0.0,0.0,0.0,1.0,4,0.04199,2e-05,0.00773,7e-05,0.95019,4,0.0,0.0,0.02,0.0,0.98,4,0.0036907328758388,0.0001808136730687,0.0048484057188034,0.0004706110921688,0.990809440612793,3,0,0,0,1,0,4,0.11868669736280713,0.00022404094411665704,0.008332652285974657,0.07710400167519985,0.7956526077319017,4,0.0,0.0,0.0,0.0,1.0
2449,4.0,0.15000000000000002,416,-0.795074439623372,4.33,4,0.0,0.0,0.0,0.0,1.0,4,0.00133,0.0,0.0,0.0,0.99867,4,0.0,0.0,0.0,0.0,1.0,4,0.0033912323415279,0.0001747586356941,0.0046536554582417,0.0003988703247159,0.9913814663887024,4,0,0,0,0,1,4,0.14418941075166938,0.08177262046317375,0.000514569619399919,0.0002149208356257689,0.773308478330131,4,0.0,0.0,0.0,0.0,1.0
2450,3.0,1.2500000000000002,318,-1.5633410232998692,1.67,3,0.0,0.0,0.0097,0.9903,0.0,3,0.0005,1e-05,0.05004,0.94865,0.0008,3,0.0,0.0,0.02,0.98,0.0,3,7.752548845019192e-05,0.0001091906160581,0.000888419279363,0.998849630355835,7.528480637120083e-05,3,0,0,0,1,0,3,5.323307265451096e-05,2.305334363071484e-06,0.023433209681230006,0.9760366404322441,0.0004746114795084088,1,0.0,1.0,0.0,0.0,0.0
2451,3.0,2.0,125,1.2030019559175018,1.67,3,0.0,0.0,0.0,1.0,0.0,2,0.07771,0.00511,0.74351,7e-05,0.1736,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0,0,0,1,0,3,4.419490540537009e-07,3.0116425014372405e-08,6.322962727898112e-06,0.9999909827976691,2.222174124382972e-06,3,0.0,0.0,0.0,1.0,0.0
2452,1.0,0.8500000000000001,571,1.2181366500268977,7.33,1,0.0001,0.9999,0.0,0.0,0.0,1,0.14827,0.85171,0.0,2e-05,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0078612361103296,0.9899367094039916,0.0015213701408356,0.0003478447906672,0.0003327534650452,1,0,1,0,0,0,1,0.1996259631024238,0.7995967042749245,0.000159172066767292,6.107509079165285e-05,0.0005570854650927149,3,0.0,0.0,0.0,1.0,0.0
2453,4.0,1.05,938,-0.7249196009456849,4.0,4,0.0003,0.0,0.2293,0.0,0.7704,4,0.36388,0.0001,0.24227,6e-05,0.3937,4,0.0,0.0,0.08,0.0,0.92,2,0.0046771438792347,0.0001444967056158,0.656773567199707,0.004321931861341,0.3340828716754913,4,0,0,0,0,1,4,0.014471792184201419,0.00021610770918686697,0.1371022494772289,0.00028069152324136144,0.8479291591061413,4,0.0,0.0,0.4375,0.0,0.5625
2454,2.0,0.1,940,-0.6088904105401403,1.33,2,0.0,0.0,1.0,0.0,0.0,2,2e-05,0.00396,0.99601,0.0,0.0,2,0.01,0.05,0.94,0.0,0.0,1,0.0039142770692706,0.8529887795448303,0.1391185224056244,0.0017817587358877,0.0021967336069792,2,0,0,1,0,0,2,7.324884797996707e-06,2.4797667057092305e-05,0.9999360088490528,1.3872816259282744e-06,3.0481317466011594e-05,4,0.0,0.0,0.088542,0.0,0.91146
2455,4.0,1.0,236,0.1830515694943369,4.33,2,0.0151,0.0,0.6965,0.0,0.2884,2,0.28938,0.00012,0.36329,2e-05,0.34719,0,0.45,0.0,0.31,0.0,0.24,2,0.0161250680685043,0.0001816130097722,0.5420430898666382,0.0038231222424656,0.4378271400928497,4,0,0,0,0,1,4,0.11818964883640348,0.0006149878365694487,0.10674832753541166,0.007279420103043237,0.7671676156885722,2,0.0,0.0,0.65104,0.0,0.34896
2456,3.0,1.8,413,-1.9493070134652657,1.67,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2e-05,0.99998,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.351552969543263e-05,0.0001151032702182,0.0008870247402228,0.9988346695899964,7.960092625580728e-05,3,0,0,0,1,0,3,9.276012659702588e-06,1.588910646160998e-06,0.007427671621085469,0.9925443003827533,1.716307285549939e-05,2,0.0,0.0,1.0,0.0,0.0
2457,1.0,0.7000000000000001,487,-0.7972582658923648,1.33,0,0.9487,0.0513,0.0,0.0,0.0,0,0.59705,0.40275,0.0,0.00019,0.0,0,0.8,0.2,0.0,0.0,0.0,0,0.5852222442626953,0.412518173456192,0.0013922160724177,8.322348730871454e-05,0.0007841873448342,1,0,1,0,0,0,1,0.05916229374936912,0.9404241236256838,1.7322548044758055e-05,3.103368976504548e-06,0.0003931567079259543,1,0.0,1.0,0.0,0.0,0.0
2458,2.0,1.7500000000000002,871,0.022645658271279373,4.0,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,0.0,0.99998,0.0,1e-05,2,0.0,0.0,0.99,0.01,0.0,2,0.0012404210865497,0.0018813259666785,0.94019216299057,0.047518290579319,0.0091678220778703,2,0,0,1,0,0,3,0.00018937256884430336,2.0087938510976968e-05,0.427925853553513,0.5716780439937971,0.00018664194533455305,2,0.0,0.0,1.0,0.0,0.0
2459,0.0,0.45,850,-0.313836071964749,1.33,0,0.992,0.008,0.0,0.0,0.0,0,0.99935,0.00061,2e-05,0.0,2e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9942278861999512,0.002326785121113,0.0011763084912672,7.284782623173669e-05,0.0021960765589028,0,1,0,0,0,0,0,0.770938349490114,0.21727090235960908,9.785857905978993e-06,2.250060577812261e-06,0.011778712231793073,0,1.0,0.0,0.0,0.0,0.0
2460,4.0,0.8,791,0.5438902146608325,4.0,4,0.0,0.0,0.0001,0.0,0.9999,4,0.12764,0.00028,0.02019,1e-05,0.85189,0,0.88,0.0,0.0,0.0,0.12,4,0.0060958955436944,0.000197236528038,0.0083826249465346,0.0003205943794455,0.9850035905838012,4,0,0,0,0,1,4,0.05010962309136405,1.4021271080303861e-05,0.002536039205328544,3.243099648172327e-05,0.9473078854357454,4,0.0,0.0,0.0,0.0,1.0
2461,4.0,0.05,186,-0.5222816163350573,1.0,4,0.0178,0.0,0.0,0.0,0.9822,4,0.0966,6e-05,1e-05,0.0,0.90333,4,0.0,0.0,0.0,0.0,1.0,4,0.0039976364932954,0.0001849278924055,0.0046175071038305,0.0004680530400946,0.9907318949699402,4,0,0,0,0,1,0,0.5461712856212149,0.055073921489518896,0.000730003416612906,0.00015780785693475725,0.3978669816157185,4,0.0,0.0,0.0,0.0,1.0
2462,2.0,0.2,984,0.05605806578320334,7.33,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,2e-05,0.99996,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,2,0.0017102871788665,0.0044443900696933,0.989422619342804,0.001108267228119,0.0033144683111459,2,0,0,1,0,0,2,0.00015185463896292268,0.0009126929134490488,0.9988716408015843,4.8925679550755285e-06,5.8919078048374014e-05,2,0.0,0.0,1.0,0.0,0.0
2463,0.0,0.1,64,-1.2528337076916176,1.33,0,0.9966,0.0034,0.0,0.0,0.0,4,0.17856,0.06042,0.13745,0.03314,0.59044,0,0.68,0.0,0.16,0.01,0.15,0,0.721458911895752,0.0079883281141519,0.0085317343473434,0.0001389912504237,0.2618819177150726,2,0,0,1,0,0,3,0.06635432261087673,0.00017529692004603848,0.11424814903722924,0.6008341032792338,0.21838812815261405,4,0.0,0.041667,0.015625,0.0,0.94271
2464,3.0,1.0,44,-1.6907920801650893,1.67,3,0.0,0.0,0.0019,0.9981,0.0001,3,0.08813,0.0001,0.13737,0.66998,0.10443,2,0.0,0.0,0.71,0.26,0.03,3,8.49441403261153e-06,1.6201332755372275e-06,0.0003842964651994,0.9994431138038636,0.0001623988209757,3,0,0,0,1,0,3,0.00017153633439754288,1.6294171816587244e-06,0.0037137271262063887,0.987808850181213,0.00830425694100167,2,0.0,0.083333,0.82292,0.0,0.09375
2465,2.0,0.05,420,0.8631031938008631,1.67,2,0.0,0.0,0.9999,0.0,0.0001,2,0.00016,0.39274,0.60696,0.00012,3e-05,2,0.03,0.37,0.6,0.0,0.0,1,0.003322553820908,0.8876843452453613,0.1046622171998024,0.0020921248942613,0.0022387041244655,2,0,0,1,0,0,1,0.0005298835956491982,0.6977470130742778,0.3014041871306049,1.3981491290120868e-05,0.000304934708177984,2,0.0,0.0,1.0,0.0,0.0
2466,0.0,0.7000000000000001,440,0.20209000464070487,4.0,0,0.7549,0.2451,0.0,0.0,0.0,0,0.72562,0.27338,1e-05,0.00098,1e-05,0,0.98,0.02,0.0,0.0,0.0,1,0.2925516664981842,0.7056381106376648,0.001221133978106,0.0001238135591847,0.0004652367788366,1,0,1,0,0,0,1,0.16613038715565592,0.8317593245791673,2.41852952031832e-05,3.8093848418360095e-06,0.002082293585131689,3,0.0,0.0,0.0,1.0,0.0
2467,2.0,0.55,642,0.6792972896611611,4.33,2,0.0007,0.0,0.9988,0.0,0.0005,2,0.05323,5e-05,0.90814,0.0,0.03857,2,0.02,0.0,0.93,0.0,0.05,2,0.0121146040037274,0.0020234331022948,0.9478302001953124,0.0002881773980334,0.0377436876296997,2,0,0,1,0,0,2,0.0016236450003127847,0.00022320955929751063,0.9960848094144845,5.272557566250204e-05,0.0020156104502427204,4,0.0,0.0,0.45833,0.0,0.54167
2468,3.0,1.9500000000000002,88,-0.23313264980035778,7.33,3,0.0,0.0,0.0,1.0,0.0,0,0.55434,0.31162,0.01265,0.10598,0.01541,3,0.0,0.0,0.0,1.0,0.0,3,6.520273473142879e-06,1.1875907830471988e-06,0.0002719993935897,0.9995971322059632,0.000123105754028,3,0,0,0,1,0,3,2.1058800786282325e-06,5.382487504189313e-07,0.001982803985095661,0.9980088169225764,5.734963498566313e-06,3,0.0,0.0,0.0,1.0,0.0
2469,3.0,1.2000000000000002,780,-0.37219075043636546,1.67,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.931040454423055e-05,0.0001108666692744,0.0008820326765999,0.9988517761230468,7.60140610509552e-05,3,0,0,0,1,0,3,2.820847748672437e-09,1.1189089029804948e-09,1.6178991790132293e-06,0.9999982381371127,1.4002395070167618e-07,2,0.0,0.0,0.92188,0.0,0.078125
2470,3.0,1.9000000000000001,25,0.17331152611649148,1.33,3,0.0,0.0,0.0062,0.9938,0.0,3,0.10604,0.00063,0.14248,0.64458,0.10626,3,0.0,0.0,0.07,0.9,0.03,3,7.3246596912213136e-06,1.3279818631417584e-06,0.0002977145195472,0.9995563626289368,0.00013714688248,4,0,0,0,0,1,4,0.00870509611234073,0.0016570191161186052,0.0011419390910494107,0.12362470739635452,0.8648712382841366,2,0.0,0.0,1.0,0.0,0.0
2471,2.0,1.7000000000000002,988,-2.237228041003997,4.33,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,0.0,0.99998,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,3,0.0008670957176946,0.0013590317685157,0.1746375858783722,0.81972736120224,0.0034088972024619,2,0,0,1,0,0,3,2.3139077065138477e-05,9.991877040838552e-06,0.26232708201666893,0.737528970622372,0.00011081640685314116,2,0.0,0.0,1.0,0.0,0.0
2472,1.0,0.9500000000000001,196,0.8228702978991779,1.33,1,0.1611,0.8389,0.0,0.0,0.0,1,0.06924,0.9303,0.00023,2e-05,0.00021,1,0.23,0.77,0.0,0.0,0.0,1,0.008447129279375,0.9894535541534424,0.0013869284885004,0.000386632833397,0.0003257307689636,1,0,1,0,0,0,0,0.9047743433318608,0.038375783098887714,0.0030785196635278447,0.0006516768961955347,0.053119677009528125,3,0.0,0.0,0.0,1.0,0.0
2473,2.0,1.4500000000000002,403,-1.8181542093845053,4.33,2,0.0,0.0,1.0,0.0,0.0,2,0.00446,1e-05,0.99046,3e-05,0.00505,2,0.0,0.0,0.7,0.3,0.0,2,0.0007509141578339,0.0017663153121247,0.9889864921569824,0.0036417508963495,0.0048545938916504,2,0,0,1,0,0,3,0.00023132260628669533,1.371644527279302e-05,0.02738037382093141,0.9719204182039266,0.000454168923582393,2,0.0,0.0,1.0,0.0,0.0
2474,1.0,0.2,740,-0.47653108617481593,7.0,1,0.0913,0.9087,0.0,0.0,0.0,1,0.00016,0.99684,0.00279,0.0002,0.0,1,0.02,0.97,0.01,0.0,0.0,1,0.0047416905872523,0.9822852611541748,0.0113861737772822,0.0006808533216826,0.0009060076554305,1,0,1,0,0,0,1,6.028290440880451e-06,0.999901003312424,9.177964133942173e-05,2.995593562581168e-07,8.891964398561522e-07,1,0.40625,0.59375,0.0,0.0,0.0
2475,4.0,1.6,96,0.5498928520488011,7.0,4,0.0005,0.0,0.0374,0.0,0.9621,4,0.12194,0.00241,0.17042,0.02826,0.67697,4,0.01,0.0,0.02,0.0,0.97,4,0.0017906298162415,3.055936394957825e-05,0.0088647212833166,0.0007096261833794,0.9886044263839722,4,0,0,0,0,1,4,0.35691371446608705,0.02760044280111217,0.09890609199580196,0.004879972594798006,0.5116997781422008,4,0.0,0.0,0.0,0.0,1.0
2476,4.0,1.2000000000000002,102,0.8448291197999696,4.33,4,0.3351,0.0,0.1604,0.0,0.5044,2,0.21286,0.00742,0.48086,0.00488,0.29398,4,0.01,0.0,0.1,0.01,0.88,4,0.0880526974797248,0.003613380016759,0.3074280619621277,0.0044171325862407,0.5964887142181396,2,0,0,1,0,0,4,0.016044304293004453,0.00016809536166361417,0.3306228522586719,0.0291909221068391,0.623973825979821,4,0.0,0.0,0.15104,0.0,0.84896
2477,1.0,0.3,78,-0.3678696980417945,4.67,1,0.1893,0.8107,0.0,0.0,0.0,1,0.20889,0.62353,0.13547,0.00953,0.02258,1,0.08,0.92,0.0,0.0,0.0,1,0.0064624100923538,0.9928340911865234,0.0006585644441656,2.9648601866938407e-06,4.201382398605347e-05,1,0,1,0,0,0,1,0.006427880547052401,0.9911035751267245,0.00028797356554665016,3.239484030796198e-05,0.00214817592036862,1,0.0,1.0,0.0,0.0,0.0
2478,4.0,1.35,470,-0.30669155165128115,4.33,4,0.0001,0.0,0.001,0.0,0.9989,4,0.02208,3e-05,0.18841,0.0,0.78947,4,0.0,0.0,0.17,0.0,0.83,4,0.0011173572856932,0.0002589978976175,0.008788046427071,0.000363495957572,0.9894720911979676,4,0,0,0,0,1,4,0.0017735881210769824,2.030163748586442e-05,0.022751287656249383,6.890006583020571e-05,0.9753859225193576,1,0.010417,0.98958,0.0,0.0,0.0
2479,0.0,0.3,537,-3.015562204495923,1.67,0,0.8216,0.1784,0.0,0.0,0.0,0,0.58721,0.41114,1e-05,0.00164,1e-05,0,0.66,0.34,0.0,0.0,0.0,0,0.6915100812911987,0.3058954775333404,0.0010291959624737,4.0029772208072245e-05,0.0015251920558512,1,0,1,0,0,0,1,0.2845189786904803,0.7153885634225049,9.322729338763906e-06,1.4762917415499848e-05,6.837224026062311e-05,3,0.0,0.0,0.0,1.0,0.0
2480,4.0,1.2000000000000002,983,-0.42700343228936694,1.0,4,0.0041,0.0,0.0024,0.0,0.9935,4,0.26412,7e-05,0.10127,2e-05,0.63452,4,0.0,0.0,0.03,0.0,0.97,2,0.0075593567453324,0.0002682886261027,0.6050084829330444,0.0017578729894012,0.3854060769081116,4,0,0,0,0,1,2,0.004161813710577126,0.0009733150084925408,0.7309768696385622,0.007769685977995421,0.2561183156643727,1,0.43229,0.56771,0.0,0.0,0.0
